IdCategoría,IdProducto,NombreProducto,Stock,PrecioUnidad,Medida,Contador,LongHoja,DenominaciónCompleta
VIA,547 590,ITAL 3.5CM MARMOL GRIS CLARO,0,478.2627,L,184.0,0,VIA 547 590 ITAL 3.5CM MARMOL GRIS CLARO L
VIA,259 000,ART 259 TIZA 4CM,0,458.7435,L,207.0,0,VIA 259 000 ART 259 TIZA 4CM L
VIA,661 000,ART 661 TIZA 6 CM,0,780.8295,L,211.0,0,VIA 661 000 ART 661 TIZA 6 CM L
VIA,350 002,CHATA  DE  5CM  ENSAMBLADA,0,112.4544,L,295.0,0,VIA 350 002 CHATA  DE  5CM  ENSAMBLADA L
VIA,361 526,ART. 361 TERMINAC 526,0,1171.2553,L,313.0,0,VIA 361 526 ART. 361 TERMINAC 526 L
VIA,138 800,CHATA 4CM C/GARG.POL.ORO FDO ROJO MADERA,0,605.1469,L,320.0,0,VIA 138 800 CHATA 4CM C/GARG.POL.ORO FDO ROJO MADERA L
VIA,206 720,ART 206 TREMINAC.720,0,1043.0959,L,321.0,0,VIA 206 720 ART 206 TREMINAC.720 L
VIA,208 703,ART. 208 ORO VIEJO AL AGUA,0,2811.0032,L,322.0,0,VIA 208 703 ART. 208 ORO VIEJO AL AGUA L
VIA,356 122,ART 356 TERMINAC 122,0,482.9289,L,328.0,0,VIA 356 122 ART 356 TERMINAC 122 L
VIA,356 248,ART 356 TERMINAC 248,0,482.9289,L,329.0,0,VIA 356 248 ART 356 TERMINAC 248 L
VIA,356 703,ART 356 TERMINAC 703,0,810.1146,L,330.0,0,VIA 356 703 ART 356 TERMINAC 703 L
VIA,357 529,ART 357 TERMINAC 529,0,810.1146,L,331.0,0,VIA 357 529 ART 357 TERMINAC 529 L
VIA,357 532,ART 357 TERMINAC 532,0,810.1146,L,332.0,0,VIA 357 532 ART 357 TERMINAC 532 L
VIA,358 745,ART 358 TERMINAC 745,0,956.5271,L,333.0,0,VIA 358 745 ART 358 TERMINAC 745 L
VIA,359 242,ART 359 TERMINAC 242,0,566.1083,L,334.0,0,VIA 359 242 ART 359 TERMINAC 242 L
VIA,359 526,ART 359 TERMINAC 526,0,566.1083,L,335.0,0,VIA 359 526 ART 359 TERMINAC 526 L
VIA,360 745?,ART 360 TERMINAC 745?,0,841.9443,L,341.0,0,VIA 360 745? ART 360 TERMINAC 745? L
VIA,360 843,ART 360 TERMINAC 843,0,732.0324,L,343.0,0,VIA 360 843 ART 360 TERMINAC 843 L
VIA,361 539,ART 361 TERMINAC 539,0,1171.2553,L,344.0,0,VIA 361 539 ART 361 TERMINAC 539 L
VIA,361 784,ART 361 TERMINAC 784,0,1756.8774,L,345.0,0,VIA 361 784 ART 361 TERMINAC 784 L
VIA,361 840,ART 361 TERMINAC 840,0,1756.8774,L,346.0,0,VIA 361 840 ART 361 TERMINAC 840 L
VIA,361 841,ART 361 TERMINAC 841,0,1756.8774,L,347.0,0,VIA 361 841 ART 361 TERMINAC 841 L
VIA,361 842,ART 361 TERMINAC 842,0,1171.2553,L,348.0,0,VIA 361 842 ART 361 TERMINAC 842 L
VIA,362 101,ART 362 TERMINAC 101,0,585.6244,L,349.0,0,VIA 362 101 ART 362 TERMINAC 101 L
VIA,362 493,ART 362 TERMINAC 493,0,878.4413,L,350.0,0,VIA 362 493 ART 362 TERMINAC 493 L
VIA,363 232,BATEA FRANCESA 5CM COUNTRY HUESO,0,937.0027,L,351.0,0,VIA 363 232 BATEA FRANCESA 5CM COUNTRY HUESO L
VIA,364 108,ART 364 TERMINAC 108,0,1963.1227,L,353.0,0,VIA 364 108 ART 364 TERMINAC 108 L
VIA,364 782,ART 364 TERMINAC 782,0,1963.1227,L,355.0,0,VIA 364 782 ART 364 TERMINAC 782 L
VIA,371 528,ART 371 TERMINAC 528,0,1122.4461,L,356.0,0,VIA 371 528 ART 371 TERMINAC 528 L
VIA,333 977,ART. 333- DORADA -,0,458.7435,L,359.0,0,VIA 333 977 ART. 333- DORADA - L
VIA,546 001,ITALIANA 2CM MADERA,0,149.3757,L,381.0,0,VIA 546 001 ITALIANA 2CM MADERA L
VIA,548 882,"ITAL.4,5 ST",0,719.9077,L,388.0,0,"VIA 548 882 ITAL.4,5 ST L"
VIA,568 001,BOMBE BAJA DE 6 CM,0,351.3781,L,392.0,0,VIA 568 001 BOMBE BAJA DE 6 CM L
VIA,777 001,ART . 777 MADERA,0,1307.896,L,398.0,0,VIA 777 001 ART . 777 MADERA L
VIA,845 209,T 85 X 51 CUELLO CISNE FRIS.,0,4450.7547,L,403.0,0,VIA 845 209 T 85 X 51 CUELLO CISNE FRIS. L
VIA,849 013,ART. 849,0,4677.33,L,406.0,0,VIA 849 013 ART. 849 L
VIA,850 210,ART. 850,0,1024.8433,L,407.0,0,VIA 850 210 ART. 850 L
VIA,852 210,ART. 852,0,1434.7819,L,408.0,0,VIA 852 210 ART. 852 L
VIA,853 966,ART. 853,0,2342.5058,L,409.0,0,VIA 853 966 ART. 853 L
VIA,853 969,ART.853 TERMINAC 969,0,2342.5058,L,410.0,0,VIA 853 969 ART.853 TERMINAC 969 L
VIA,854 966,ART. 864,0,2342.5058,L,411.0,0,VIA 854 966 ART. 864 L
VIA,857 515,ART 857  TERMINAC. 515,0,1366.4606,L,412.0,0,VIA 857 515 ART 857  TERMINAC. 515 L
VIA,857 529,ART 857 TERMINAC. 529,0,1366.4606,L,413.0,0,VIA 857 529 ART 857 TERMINAC. 529 L
VIA,858 223,"ART 858 TERMINAC, 223",0,927.2417,L,414.0,0,"VIA 858 223 ART 858 TERMINAC, 223 L"
VIA,858 224,ART 858 TERMINAC. 224,0,927.2417,L,415.0,0,VIA 858 224 ART 858 TERMINAC. 224 L
VIA,863 013,ART 863 TERMINAC. 013,0,1317.6556,L,416.0,0,VIA 863 013 ART 863 TERMINAC. 013 L
VIA,360 108,PECHO PALOMA 35 GRS.,0,1122.87,L,457.0,0,VIA 360 108 PECHO PALOMA 35 GRS. L
VIA,360 841,PECHO PALOMA 35 GRS.,0,1122.87,L,458.0,0,VIA 360 841 PECHO PALOMA 35 GRS. L
VIA,360 238,PECHO PALOMA 35 GRS.,0,841.9443,L,459.0,0,VIA 360 238 PECHO PALOMA 35 GRS. L
VIA,364 638,ART. 364 TERMINAC. 638,0,1963.1227,L,462.0,0,VIA 364 638 ART. 364 TERMINAC. 638 L
VIA,549 881,ITALIANA 6.5 CM ST. ORO VIEJO,0,1282.4309,L,465.0,0,VIA 549 881 ITALIANA 6.5 CM ST. ORO VIEJO L
VIA,547 108,ITALIANA 3.5 CM ST. ORO C/ CALLE,0,439.2234,L,466.0,0,VIA 547 108 ITALIANA 3.5 CM ST. ORO C/ CALLE L
VIA,549 108,ITALIANA 6.5 CM ST. ORO C/ CALLE,0,1054.9749,L,467.0,0,VIA 549 108 ITALIANA 6.5 CM ST. ORO C/ CALLE L
VIA,361 108,ART. 361 TERMINAC. 108,0,1756.8774,L,468.0,0,VIA 361 108 ART. 361 TERMINAC. 108 L
VIA,451 013,ART. 451  -- DORADA --,0,390.4159,L,490.0,0,VIA 451 013 ART. 451  -- DORADA -- L
VIA,452 013,ART.  452 -- DORADA --,0,458.3186,L,491.0,0,VIA 452 013 ART.  452 -- DORADA -- L
VIA,453 013,ART. 453 -- DORADA --,0,292.8141,L,492.0,0,VIA 453 013 ART. 453 -- DORADA -- L
VIA,456 013,ART. 456 -- DORADA --,0,615.3269,L,493.0,0,VIA 456 013 ART. 456 -- DORADA -- L
VIA,458 013,ART. 458 -- DORADA --,0,497.7836,L,494.0,0,VIA 458 013 ART. 458 -- DORADA -- L
VIA,459 013,ART. 459 -- DORADA --,0,566.1083,L,495.0,0,VIA 459 013 ART. 459 -- DORADA -- L
VIA,351 977,ART. 351 -- DORADA --,0,419.6966,L,496.0,0,VIA 351 977 ART. 351 -- DORADA -- L
VIA,237 001,MARCO  CAJON  43 X 20,0,276.2607,L,515.0,0,VIA 237 001 MARCO  CAJON  43 X 20 L
VIA,796 001,ART. 796 MADERA 9.5CM C/ORNATOS,0,1103.3567,L,524.0,0,VIA 796 001 ART. 796 MADERA 9.5CM C/ORNATOS L
VIA,901 001,ART. 901 MADERA,0,409.9391,L,527.0,0,VIA 901 001 ART. 901 MADERA L
VIA,1350 001,CHATA DE 5CM. KIRI,0,2100.0,L,541.0,0,VIA 1350 001 CHATA DE 5CM. KIRI L
VIA,796 107,ART 796 ST. PLATA PAT. NEGRO,0,2356.9303,L,656.0,0,VIA 796 107 ART 796 ST. PLATA PAT. NEGRO L
VIA,1471 001,KIRI SUBIDA DE 60,0,2990.0,L,679.0,0,VIA 1471 001 KIRI SUBIDA DE 60 L
VIA,1134 001,KIRI ESPACIAL ITALIANA,0,127.3102,L,682.0,0,VIA 1134 001 KIRI ESPACIAL ITALIANA L
VIA,1472 001,KIRI SUBIDA DE 80,0,1300.0,L,683.0,0,VIA 1472 001 KIRI SUBIDA DE 80 L
VIA,1475 001,KIRI BAJADA DE 60,0,850.0,L,684.0,0,VIA 1475 001 KIRI BAJADA DE 60 L
VIA,1194 001,KIRI CASITA DE 93,0,670.4993,L,686.0,0,VIA 1194 001 KIRI CASITA DE 93 L
VIA,1163 001,KIRI CHATA DE 80X20,0,3960.0,L,687.0,0,VIA 1163 001 KIRI CHATA DE 80X20 L
VIA,1470 001,KIRI SUBIDA DE 45,0,850.0,L,688.0,0,VIA 1470 001 KIRI SUBIDA DE 45 L
VIA,1476 001,KIRI BAJADA DE 80,0,1920.0,L,689.0,0,VIA 1476 001 KIRI BAJADA DE 80 L
VIA,1147 001,KIRI BAJADA ESPECIAL DE 45,0,471.0,L,690.0,0,VIA 1147 001 KIRI BAJADA ESPECIAL DE 45 L
VIA,1148 001,KIRI BAJADA ESPECIAL DE 64,0,1167.0,L,692.0,0,VIA 1148 001 KIRI BAJADA ESPECIAL DE 64 L
VIA,1149 001,KIRI BAJADA ESPECIAL DE 90,0,636.552,L,693.0,0,VIA 1149 001 KIRI BAJADA ESPECIAL DE 90 L
VIA,846 013,T. 90X45 BOMBE GRABADA,0,4030.6296,L,720.0,0,VIA 846 013 T. 90X45 BOMBE GRABADA L
VIA,533 010,BOMBE DE 3CM ALTA HOJA ORO,0,654.2371,L,766.0,0,VIA 533 010 BOMBE DE 3CM ALTA HOJA ORO L
VIA,330 010,CHATA DE 3CM HOJA,0,606.1576,L,767.0,0,VIA 330 010 CHATA DE 3CM HOJA L
VIA,683 001,MD ITAL 8CM CON 2 FRISAS,0,1832.1217,L,772.0,0,VIA 683 001 MD ITAL 8CM CON 2 FRISAS L
VIA,867 703,T. BATEA 65X41 HOJA,0,8154.0,L,774.0,0,VIA 867 703 T. BATEA 65X41 HOJA L
VIA,462 013,TD 70X22 PERLA Y FRISA,0,1272.2067,L,775.0,0,VIA 462 013 TD 70X22 PERLA Y FRISA L
VIA,109 010,T. FRANCESITA DE 11 MM HOJA,0,298.6885,L,776.0,0,VIA 109 010 T. FRANCESITA DE 11 MM HOJA L
VIA,235 001,L RECTA 15X35 MARUPA,0,266.4936,L,789.0,0,VIA 235 001 L RECTA 15X35 MARUPA L
VIA,1229 526,BOMBE 2CM AZUL COUNTRY C/GARG. DORADA,0,391.5297,L,790.0,0,VIA 1229 526 BOMBE 2CM AZUL COUNTRY C/GARG. DORADA L
VIA,336 001,CHATA MARUPA 33 X 21,0,396.3278,L,797.0,0,VIA 336 001 CHATA MARUPA 33 X 21 L
VIA,2642,M.E ZOCALO DE 8.5 CM,0,408.4069,L,808.0,0,VIA 2642 M.E ZOCALO DE 8.5 CM L
VIA,2187 307,"CHATA 4,5 NEGRA PLATA C/FLOR",0,1091.58,L,813.0,0,"VIA 2187 307 CHATA 4,5 NEGRA PLATA C/FLOR L"
VIA,2191 118,CHATA 6 PATINA BLANCA C/FLOR,0,1115.5,L,814.0,0,VIA 2191 118 CHATA 6 PATINA BLANCA C/FLOR L
VIA,2441 108,"PE. CHATA 3,6 GR FLORE C/GRAS",0,923.9445,L,815.0,0,"VIA 2441 108 PE. CHATA 3,6 GR FLORE C/GRAS L"
VIA,2436 107,PE. CHATA 2 BOLA GIGANTE,0,628.7812,L,816.0,0,VIA 2436 107 PE. CHATA 2 BOLA GIGANTE L
VIA,4332 882,T. CUADRADA 20X20 PATINA,0,611.16,L,817.0,0,VIA 4332 882 T. CUADRADA 20X20 PATINA L
VIA,4035,T. BATEA C/FRACESITA,0,1089.48,L,818.0,0,VIA 4035 T. BATEA C/FRACESITA L
VIA,2640,M.E CAIDA BOMBE C/PL 9 X 2,0,408.4069,L,819.0,0,VIA 2640 M.E CAIDA BOMBE C/PL 9 X 2 L
VIA,2641,M.E 9 X 2 CALLE ANGOSTA,0,408.4069,L,820.0,0,VIA 2641 M.E 9 X 2 CALLE ANGOSTA L
VIA,2036,"P.E PLAQUETA 3,8 X 2",0,191.5566,L,821.0,0,"VIA 2036 P.E PLAQUETA 3,8 X 2 L"
VIA,1310 001,N. CHATA 1 CM,0,730.0,L,822.0,0,VIA 1310 001 N. CHATA 1 CM L
VIA,1315 001,N. CHATA 1.5 CM,0,830.0,L,823.0,0,VIA 1315 001 N. CHATA 1.5 CM L
VIA,1320 001,N. CHATA 2 CM,0,990.0,L,824.0,0,VIA 1320 001 N. CHATA 2 CM L
VIA,1328 001,CHATA 2 X 1.5 KIRI,0,1100.0,L,825.0,0,VIA 1328 001 CHATA 2 X 1.5 KIRI L
VIA,3166 001,L RECTA 10 X 18 KIRI,0,1260.0,L,826.0,0,VIA 3166 001 L RECTA 10 X 18 KIRI L
VIA,3170 001,L RECTA 12 X 20 KIRI,0,1370.0,L,827.0,0,VIA 3170 001 L RECTA 12 X 20 KIRI L
VIA,3926,"L RECTA 3 X 4,5",0,4360.0,L,831.0,0,"VIA 3926 L RECTA 3 X 4,5 L"
VIA,3927,L RECTA 2 X 6,0,4360.0,L,832.0,0,VIA 3927 L RECTA 2 X 6 L
VIA,3207 001,L SOPORTE BASTIDOR MARUPA 4.5 X 3.2,0,960.25,L,842.0,0,VIA 3207 001 L SOPORTE BASTIDOR MARUPA 4.5 X 3.2 L
VIA,4877,SUPER NOV,0,4427.5,L,847.0,0,VIA 4877 SUPER NOV L
VIA,4878,SUPER NOV,0,4427.5,L,848.0,0,VIA 4878 SUPER NOV L
VIA,4315 015,"T. CHATA 1,5 CM  PLATA",0,316.25,L,851.0,0,"VIA 4315 015 T. CHATA 1,5 CM  PLATA L"
VIA,547 102,ITALIANA DE 3 CM ORO PLATA POLICROMADA,0,1520.0,L,863.0,0,VIA 547 102 ITALIANA DE 3 CM ORO PLATA POLICROMADA L
VIA,932 714,ART. 1032 ST. VENECIANO,"6,850000381",336.9425,L,175.0,0,VIA 932 714 ART. 1032 ST. VENECIANO L
VIA,932 892,ART. 1032 ST. NIZA ROSA,"1,25",336.9425,L,176.0,0,VIA 932 892 ART. 1032 ST. NIZA ROSA L
VIA,932 891,ART. 1032 ST. NIZA VERDE,"2,710000038",336.9425,L,177.0,0,VIA 932 891 ART. 1032 ST. NIZA VERDE L
VIA,932 893,ART. 1032 ST. NIZA MARRON,"1,200000048",336.9425,L,178.0,0,VIA 932 893 ART. 1032 ST. NIZA MARRON L
VIA,932 895,ART. 1032 ST. MARMOL NEGRO 2FN,"6,180000782",336.9425,L,179.0,0,VIA 932 895 ART. 1032 ST. MARMOL NEGRO 2FN L
VIA,932 785,ART. 1032 ST. MARIPOSA,"8,279999733",336.9425,L,180.0,0,VIA 932 785 ART. 1032 ST. MARIPOSA L
VIA,547 715,ITAL 3.5CM POLICROMA NEGRO Y ROJO,"1,809999347",775.0778,L,181.0,0,VIA 547 715 ITAL 3.5CM POLICROMA NEGRO Y ROJO L
VIA,547 517,ITAL 3.5CM COUNTRY VERDE,"4,949999809",468.5025,L,183.0,0,VIA 547 517 ITAL 3.5CM COUNTRY VERDE L
VIA,547 492A,ITAL 3.5CM ROBLE CALLE VERDE,"2,400000095",283.0488,L,185.0,0,VIA 547 492A ITAL 3.5CM ROBLE CALLE VERDE L
VIA,547 492B,ITAL 3.5CM ROBLE CALLE ROSA Y DORADA,"1,629999995",283.0488,L,186.0,0,VIA 547 492B ITAL 3.5CM ROBLE CALLE ROSA Y DORADA L
VIA,547 705,ITAL 3.5CM POLICROMA CALLE VERDE,"0,730000615",775.0778,L,187.0,0,VIA 547 705 ITAL 3.5CM POLICROMA CALLE VERDE L
VIA,547 861,ITAL 3.5CM ST. 861,"3,5",505.8481,L,188.0,0,VIA 547 861 ITAL 3.5CM ST. 861 L
VIA,547 880,ITAL 3.5CM ST.880,"0,219999954",505.8481,L,189.0,0,VIA 547 880 ITAL 3.5CM ST.880 L
VIA,547 513,ITAL 3.5CM COUNTRY BEIGE,"6,849999905",468.5025,L,190.0,0,VIA 547 513 ITAL 3.5CM COUNTRY BEIGE L
VIA,547 514,ITAL 3.5CM COUNTRY BORDEAUX,13,468.5025,L,192.0,0,VIA 547 514 ITAL 3.5CM COUNTRY BORDEAUX L
VIA,547 586,ITAL 3.5CM ST MARMOL MARFIL CALLE NEGRA,"-2,309999943",439.2234,L,193.0,0,VIA 547 586 ITAL 3.5CM ST MARMOL MARFIL CALLE NEGRA L
VIA,547 883,ITAL 3.5CM PLATA VIEJA S/PAT VERDE,"2,749999046",505.8481,L,194.0,0,VIA 547 883 ITAL 3.5CM PLATA VIEJA S/PAT VERDE L
VIA,547 732,ITAL 3.5CM ACRILICO VERDE MATE,"0,01",254.6179,L,195.0,0,VIA 547 732 ITAL 3.5CM ACRILICO VERDE MATE L
VIA,547 739,ITAL 3.5CM ACRILICO FRAMBUESA MATE,"3,160000086",254.6179,L,196.0,0,VIA 547 739 ITAL 3.5CM ACRILICO FRAMBUESA MATE L
VIA,547 733,ITAL 3.5CM ACRILICO AZUL MATE,"1,620000124",254.6179,L,197.0,0,VIA 547 733 ITAL 3.5CM ACRILICO AZUL MATE L
VIA,547 735,ITAL 3.5CM ACRILICO NEGRO MATE,"14,19000053",254.6179,L,198.0,0,VIA 547 735 ITAL 3.5CM ACRILICO NEGRO MATE L
VIA,547 734,ITAL 3.5CM ACRIKICO MARRON MATE,"4,699999809",254.6179,L,199.0,0,VIA 547 734 ITAL 3.5CM ACRIKICO MARRON MATE L
VIA,548 862,ITAL 4.5CM ST. 862,"1,799999952",719.9077,L,200.0,0,VIA 548 862 ITAL 4.5CM ST. 862 L
VIA,548 879,ITAL 4.5CM ST. 879,7,719.9077,L,201.0,0,VIA 548 879 ITAL 4.5CM ST. 879 L
VIA,548 517,ITAL 4.5CM COUNTRY VERDE,2,517.3038,L,202.0,0,VIA 548 517 ITAL 4.5CM COUNTRY VERDE L
VIA,580 703,ART 580 ST FLORES PATINA AZUL C/HOJA,12,2068.3625,L,206.0,0,VIA 580 703 ART 580 ST FLORES PATINA AZUL C/HOJA L
VIA,254 000,ART 254 TIZA 3CM,"7,599999905",317.4251,L,208.0,0,VIA 254 000 ART 254 TIZA 3CM L
VIA,255 000,ART 255 TIZA 5CM,"-2,640000105",507.5371,L,209.0,0,VIA 255 000 ART 255 TIZA 5CM L
VIA,312 000,ART 312 TIZA 6.5CM,"6,03000021",839.3974,L,210.0,0,VIA 312 000 ART 312 TIZA 6.5CM L
VIA,258 708,"BATEA BRAS,3CM POLPLATA CALLE NEGRO","4,110000134",644.1876,L,213.0,0,"VIA 258 708 BATEA BRAS,3CM POLPLATA CALLE NEGRO L"
VIA,100 750,ART 100 ST 654,"1,149999857",426.913,L,215.0,0,VIA 100 750 ART 100 ST 654 L
VIA,230 702,ART 230 POLICROMA C/ROJO,"3,639999866",1700.4945,L,216.0,0,VIA 230 702 ART 230 POLICROMA C/ROJO L
VIA,196 884,ART 196 LACA S/MUESTRA,"4,28000021",907.7171,L,217.0,0,VIA 196 884 ART 196 LACA S/MUESTRA L
VIA,257 732,ART 257 ACRILICO VERDE MATE,"3,710000992",200.8133,L,218.0,0,VIA 257 732 ART 257 ACRILICO VERDE MATE L
VIA,257 733,ART 257 ACRILICO AZUL MATE,"1,649998903",200.8133,L,219.0,0,VIA 257 733 ART 257 ACRILICO AZUL MATE L
VIA,257 734,ART 257 ACRILICO MARRON MATE,"9,899999619",200.8133,L,220.0,0,VIA 257 734 ART 257 ACRILICO MARRON MATE L
VIA,257 739,ART 257 ACRILICO FRAMBUESA MATE,"2,440000296",200.8133,L,221.0,0,VIA 257 739 ART 257 ACRILICO FRAMBUESA MATE L
VIA,257 735,ART 257 ACRILICO NEGRO MATE,"0,349999845",200.8133,L,222.0,0,VIA 257 735 ART 257 ACRILICO NEGRO MATE L
VIA,531 731,BOMBE 1.5CM ACRIL ROJO MATE,"1,480000019",181.8727,L,223.0,0,VIA 531 731 BOMBE 1.5CM ACRIL ROJO MATE L
VIA,531 732,BOMBE 1.5CM ACRIL VERDE MATE,"9,960000038",181.8727,L,224.0,0,VIA 531 732 BOMBE 1.5CM ACRIL VERDE MATE L
VIA,100 650,"OLIT DE2,5ST FLORES POLIC ORO SEP","3,329999924",449.8286,L,259.0,0,"VIA 100 650 OLIT DE2,5ST FLORES POLIC ORO SEP L"
VIA,1227 001,K. SIMIL ITALIANA 3 CM MADERA,"19,45000076",405.0,L,263.0,0,VIA 1227 001 K. SIMIL ITALIANA 3 CM MADERA L
VIA,1225 001,K. SIMIL ITALIANA 4 CM MADERA,"10,15999794",248.3299,L,264.0,0,VIA 1225 001 K. SIMIL ITALIANA 4 CM MADERA L
VIA,549 001,"ITALIANA DE 6,5 CM MADERA","0,649999321",646.7344,L,265.0,0,"VIA 549 001 ITALIANA DE 6,5 CM MADERA L"
VIA,361 001,PECHO  DE  PALOMA  DE 80 GRS.,"1,799999952",1054.1258,L,293.0,0,VIA 361 001 PECHO  DE  PALOMA  DE 80 GRS. L
VIA,2548 001,P.E. ITALIANA DE 4.5CM. ENSAMBLADA,"-0,130023003",175.1917,L,298.0,0,VIA 2548 001 P.E. ITALIANA DE 4.5CM. ENSAMBLADA L
VIA,2549 001,P.E. ITALIANA DE 6.5CM ENSAMBLADA,"-3,959989309",381.9732,L,299.0,0,VIA 2549 001 P.E. ITALIANA DE 6.5CM ENSAMBLADA L
VIA,2567 001,BOMBE  DE  5CM  ENSAMBLADA,"3,100019455",188.61,L,302.0,0,VIA 2567 001 BOMBE  DE  5CM  ENSAMBLADA L
VIA,2905 001,ART.  1105  ENSAMBLADA,"2,389989138",253.0605,L,304.0,0,VIA 2905 001 ART.  1105  ENSAMBLADA L
VIA,548 881,"ITAL 4,5 ST ORO VIEJO","-1,969999909",719.9077,L,305.0,0,"VIA 548 881 ITAL 4,5 ST ORO VIEJO L"
VIA,547 881,"ITAL 3,5CM ST ORO VIEJO","2,380000591",505.8481,L,307.0,0,"VIA 547 881 ITAL 3,5CM ST ORO VIEJO L"
VIA,547 865,"ITAL 3,5CM ST SOL Y SOMBRA PAT NEGRA","8,789999962",505.8481,L,308.0,0,"VIA 547 865 ITAL 3,5CM ST SOL Y SOMBRA PAT NEGRA L"
VIA,1321 001,"BOMBE 3,5 CM CON ONDAS","18,1099968",809.97,L,309.0,0,"VIA 1321 001 BOMBE 3,5 CM CON ONDAS L"
VIA,1322 001,BOMBE 4 CM CON ONDAS,"-0,029998459",1332.3,L,310.0,0,VIA 1322 001 BOMBE 4 CM CON ONDAS L
VIA,1323 001,BOMBE 6 CM CON ONDAS MADERA,"-1,550000429",2150.0,L,311.0,0,VIA 1323 001 BOMBE 6 CM CON ONDAS MADERA L
VIA,361 107,ART. 361 TERMINAC 107,"2,880000114",2019.989,L,312.0,0,VIA 361 107 ART. 361 TERMINAC 107 L
VIA,410 758,BOMBE 1CM NEGRO MATE,"18,04000473",204.8858,L,314.0,0,VIA 410 758 BOMBE 1CM NEGRO MATE L
VIA,410 763,BOMBE 1 CM AZUL CAPRI MATE,"8,13999939",204.8858,L,315.0,0,VIA 410 763 BOMBE 1 CM AZUL CAPRI MATE L
VIA,415 169,"BOMBE 1,5CM AZUL MARINO BRILLANTE","0,820000172",261.4074,L,316.0,0,"VIA 415 169 BOMBE 1,5CM AZUL MARINO BRILLANTE L"
VIA,415 754,"BOMBE 1,5CM ROSA","8,670000076",261.4074,L,317.0,0,"VIA 415 754 BOMBE 1,5CM ROSA L"
VIA,415 763,"BOMBE 1,5CM AZUL CAPRI MATE","-4,069999695",261.4074,L,318.0,0,"VIA 415 763 BOMBE 1,5CM AZUL CAPRI MATE L"
VIA,117 102,BATEA 5CM HOJA PAT.TAPONADA,"-0,55000025",1413.1409,L,319.0,0,VIA 117 102 BATEA 5CM HOJA PAT.TAPONADA L
VIA,230 715,ART. 230POL.ORO FONDO ROJO Y NEGRO,"4,19617E-07",1700.4945,L,323.0,0,VIA 230 715 ART. 230POL.ORO FONDO ROJO Y NEGRO L
VIA,230 796,BOMBE 5CM COM GARG.POL.PLATA,"13,42000008",1700.4945,L,324.0,0,VIA 230 796 BOMBE 5CM COM GARG.POL.PLATA L
VIA,258 713,ART 258 HOJA FLORENTINO ORO,"2,460000038",433.7038,L,325.0,0,VIA 258 713 ART 258 HOJA FLORENTINO ORO L
VIA,310 017,CHATA 1CM PLATA GASTADA RAYADA,"10,77999878",258.4289,L,326.0,0,VIA 310 017 CHATA 1CM PLATA GASTADA RAYADA L
VIA,350 012,CHATA 5CM HOJA RAYADA,"-2,329999924",693.1694,L,327.0,0,VIA 350 012 CHATA 5CM HOJA RAYADA L
VIA,359 529,ART 359 TERMINAC 529,"0,230000377",566.1083,L,336.0,0,VIA 359 529 ART 359 TERMINAC 529 L
VIA,359 745,ART 359 TERMINAC 745,"2,470000982",566.1083,L,337.0,0,VIA 359 745 ART 359 TERMINAC 745 L
VIA,360 107,PECHO PALOMA 35 GRS.PLATA PAT.,2,1122.87,L,338.0,0,VIA 360 107 PECHO PALOMA 35 GRS.PLATA PAT. L
VIA,360 236,ART 360 TERMINAC BRONCE PATINADO,"8,620000839",841.9443,L,339.0,0,VIA 360 236 ART 360 TERMINAC BRONCE PATINADO L
VIA,360 638,PECHO PALOMA 35 GRS. PLATA BETUN,"0,02000021",1122.87,L,340.0,0,VIA 360 638 PECHO PALOMA 35 GRS. PLATA BETUN L
VIA,360 786,"PECHO PALOMA 35 GRS. POLIC, ORO","-2,50999999",1122.87,L,342.0,0,"VIA 360 786 PECHO PALOMA 35 GRS. POLIC, ORO L"
VIA,363 236,BATEA FRANCESA 5CM BRONCE PATINA,"0,19999966",1145.79,L,352.0,0,VIA 363 236 BATEA FRANCESA 5CM BRONCE PATINA L
VIA,364 236,ART BATEA FRANCESA 9 CM,"-0,810000241",6885.0,L,354.0,0,VIA 364 236 ART BATEA FRANCESA 9 CM L
VIA,430 762,BOMBE 3CM BAJA AZUL OSCURA MATE,11,851.1,L,357.0,0,VIA 430 762 BOMBE 3CM BAJA AZUL OSCURA MATE L
VIA,430 763,BOMBE 3CM BAJA AZUL CAPRI MATE,"1,200000048",499.904,L,358.0,0,VIA 430 763 BOMBE 3CM BAJA AZUL CAPRI MATE L
VIA,532 012,BOMBE 2CM ALTA HOJA GAST. RAYADA,"9,019999504",503.0,L,371.0,0,VIA 532 012 BOMBE 2CM ALTA HOJA GAST. RAYADA L
VIA,532 610,BOMBE 2CM ALTA RAIZ NOGAL FILO LAV,4,315.7311,L,372.0,0,VIA 532 610 BOMBE 2CM ALTA RAIZ NOGAL FILO LAV L
VIA,532 690,BOMBE 2CM GRIS PERLADO,"0,870000064",315.7311,L,374.0,0,VIA 532 690 BOMBE 2CM GRIS PERLADO L
VIA,532 752,BOMBE 2CM ROJO MATE,"8,279999733",315.7311,L,375.0,0,VIA 532 752 BOMBE 2CM ROJO MATE L
VIA,532 759,BOMBE 2CM GRIS OSCURO MATE,"17,79000092",315.7311,L,376.0,0,VIA 532 759 BOMBE 2CM GRIS OSCURO MATE L
